EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined
2842,8,SOCIALMEDIA,223,2023-09-14,10,19,2193-615
2843,43,Video,22,2025-01-05,17,9,2444-145
2844,23,Newsletter,237,2023-07-07,15,15,8153-2307
2845,31,socialmedia,680,2023-02-18,7,5,8015-3408
2846,11,Newsletter,10,2025-02-08,2,9,1114-143
2847,27,socialmedia,46,2024-01-22,13,5,910-216
2848,44,Socialmedia,146,2024-03-02,1,15,5920-1216
2849,1,BLOG,279,2023-11-19,18,8,4045-920
2850,45,video,0,2025-08-03,10,6,345-7
2851,9,Socialmedia,0,2025-11-26,5,11,259-3
2852,38,Video,1,2025-06-23,4,11,1699-35
2853,43,socialmedia,18,2024-09-25,18,16,3041-360
2854,13,Newsletter,0,2025-11-01,11,1,569-27
2855,24,Socialmedia,299,2023-05-30,17,3,6273-1825
2856,23,BLOG,61,2024-08-04,2,12,1851-319
2857,38,VIDEO,6,2025-04-30,15,19,1391-127
2858,33,Video,152,2024-07-09,2,9,3565-677
2859,30,SOCIALMEDIA,3,2025-04-14,2,16,2370-128
2860,10,Newsletter,272,2024-01-17,1,9,3260-1030
2861,13,SOCIALMEDIA,158,2024-09-26,8,15,3896-798
2862,1,BLOG,519,2023-11-27,2,5,6244-1844
2863,44,Video,106,2023-11-17,14,19,1274-346
2864,7,video,30,2023-08-31,12,14,863-161
2865,33,Blog,0,2025-09-25,13,10,593-18
2866,20,blog,190,2024-02-08,9,13,5510-1357
2867,23,blog,26,2024-09-07,17,16,1686-219
2868,29,Video,372,2023-04-16,14,11,2156-867
2869,12,Socialmedia,2,2025-04-29,16,7,1009-54
2870,8,Blog,1,2025-08-25,13,10,775-39
2871,4,Video,129,2023-05-23,17,13,2431-485
2872,14,newsletter,15,2024-08-02,10,3,1009-77
2873,45,Newsletter,44,2025-01-26,12,18,2538-390
2874,29,Video,101,2023-10-09,20,5,5823-858
2875,26,video,8,2025-05-30,18,20,1717-92
2876,36,socialmedia,0,2025-06-25,20,7,815-19
2877,43,Video,419,2023-09-22,9,3,6960-1667
2878,19,Blog,32,2023-08-25,6,16,1457-232
2879,42,Newsletter,376,2023-08-08,3,5,5921-1586
2880,17,newsletter,2,2025-07-02,18,15,1189-34
2881,5,Video,8,2024-07-10,6,7,625-118
2882,8,socialmedia,126,2024-04-22,1,12,5305-495
2883,31,VIDEO,393,2023-06-10,20,8,5326-2157
2884,33,socialmedia,2,2025-06-26,9,10,1426-38
2885,27,VIDEO,0,2025-08-13,8,19,412-5
2886,33,newsletter,78,2023-06-29,5,16,4881-553
2887,47,Newsletter,160,2024-02-09,9,1,2807-694
2888,17,Video,333,2023-02-26,1,17,5458-2431
2889,33,SOCIALMEDIA,0,2025-09-24,9,2,548-9
2890,13,BLOG,13,2024-08-12,2,16,1381-83
2891,19,Newsletter,68,2023-12-17,2,2,5133-857
2892,27,Newsletter,12,2025-01-17,17,8,2584-134
2893,19,Blog,1293,2023-01-07,8,3,7643-3344
2894,30,Socialmedia,1178,2023-01-30,13,5,9692-2499
2895,31,Video,130,2023-10-12,9,3,5667-1217
2896,30,Newsletter,41,2024-09-05,5,19,2248-329
2897,23,VIDEO,10,2023-12-03,8,19,580-46
2898,33,BLOG,0,2025-10-11,17,9,791-9
2899,8,Socialmedia,167,2023-11-22,2,5,5316-1296
2900,9,Socialmedia,2,2025-05-12,18,17,1622-91
2901,26,socialmedia,110,2023-02-11,12,13,4704-1076
2902,21,blog,94,2024-07-03,15,7,2988-688
2903,46,Socialmedia,22,2023-07-31,3,10,2124-268
2904,32,socialmedia,348,2023-08-14,12,8,3532-1204
2905,5,socialmedia,14,2025-04-07,10,3,2123-204
2906,45,video,47,2023-11-03,3,4,1422-268
2907,27,VIDEO,0,2025-06-27,8,13,973-28
2908,6,socialmedia,2,2025-06-19,8,19,1243-75
2909,36,newsletter,1,2025-05-05,8,16,949-35
2910,37,Newsletter,14,2025-01-04,9,1,1257-172
2911,36,Video,2,2025-06-25,18,6,1169-97
2912,14,VIDEO,182,2023-11-12,8,15,3181-549
2913,32,newsletter,6,2024-08-15,2,19,260-55
2914,48,Blog,1,2025-07-03,1,14,963-54
2915,4,VIDEO,2,2025-03-27,10,11,1121-70
2916,33,video,42,2023-11-19,14,3,2798-220
2917,32,video,0,2025-11-18,20,11,198-2
2918,12,SOCIALMEDIA,0,2025-05-03,8,20,163-3
2919,45,Blog,796,2023-01-28,9,10,5305-1982
2920,44,SOCIALMEDIA,903,2023-02-25,2,14,6110-2113
2921,3,Socialmedia,0,2025-11-24,10,2,488-15
2922,46,NEWSLETTER,216,2024-02-25,18,16,5735-749
2923,49,NEWSLETTER,89,2024-01-23,10,15,4169-1162
2924,26,Video,2,2024-12-30,13,14,153-21
2925,37,newsletter,76,2024-03-30,20,8,2527-277
2926,4,NEWSLETTER,210,2023-03-06,3,20,3072-689
2927,33,socialmedia,37,2024-12-11,13,5,1772-292
2928,33,BLOG,5,2025-03-16,3,20,1863-95
2929,23,socialmedia,0,2024-09-05,6,18,151-10
2930,17,NEWSLETTER,50,2024-02-02,19,6,5213-486
2931,40,VIDEO,90,2024-02-28,9,9,3188-583
2932,28,blog,64,2023-03-30,8,3,948-243
2933,41,SOCIALMEDIA,2,2025-07-25,4,10,698-45
2934,45,NEWSLETTER,1,2025-09-21,3,19,817-36
2935,15,NEWSLETTER,43,2023-12-18,20,11,2227-240
2936,35,Video,0,2025-11-10,4,8,694-15
2937,35,newsletter,0,2025-02-01,19,10,202-8
2938,38,blog,4,2025-03-11,16,16,2024-79
2939,18,VIDEO,35,2024-02-12,10,16,3117-512
2940,7,Video,0,2025-07-05,14,12,120-6
2941,20,SOCIALMEDIA,14,2024-09-05,16,4,3643-200
2942,1,newsletter,162,2024-04-02,8,7,3936-801
2943,17,newsletter,2,2024-06-09,17,12,428-29
2944,30,Video,1054,2023-01-09,8,10,5853-2672
2945,33,socialmedia,113,2024-07-28,11,6,2208-500
2946,17,Blog,5,2025-07-13,20,16,1522-101
2947,20,newsletter,498,2023-10-01,6,16,4327-1550
2948,17,video,110,2024-03-24,14,2,1495-390
2949,1,Socialmedia,7,2024-03-18,14,3,381-36
2950,21,video,0,2025-11-19,20,6,75-2
2951,2,Socialmedia,33,2024-08-27,15,11,3267-179
2952,49,video,30,2023-07-05,16,8,548-99
2953,23,Newsletter,0,2025-09-02,13,19,383-13
2954,47,BLOG,55,2024-09-10,13,12,1996-284
2955,27,Newsletter,128,2023-08-18,18,1,2781-434
2956,17,video,446,2023-07-16,11,20,4958-1593
2957,10,Newsletter,0,2025-11-30,11,11,266-7
2958,22,socialmedia,14,2024-05-18,15,18,1890-258
2959,15,Newsletter,50,2024-05-08,11,2,4736-447
2960,34,SOCIALMEDIA,94,2023-08-07,7,19,2501-249
2961,20,Socialmedia,3,2025-03-25,14,5,477-38
2962,13,Blog,0,2025-12-19,5,6,957-14
2963,37,socialmedia,134,2024-06-07,18,12,3614-662
2964,43,Blog,28,2024-08-23,7,13,1951-189
2965,37,Blog,27,2025-02-25,10,6,2735-261
2966,19,Blog,566,2023-05-22,14,11,4537-1711
2967,43,newsletter,0,2025-11-18,2,11,323-12
2968,19,SOCIALMEDIA,32,2024-11-21,19,9,1833-257
2969,13,socialmedia,10,2025-03-11,20,9,1234-152
2970,43,BLOG,95,2024-05-13,20,4,5129-390
2971,46,VIDEO,256,2023-06-21,5,4,7418-810
2972,4,VIDEO,137,2023-10-28,16,15,1250-450
2973,30,newsletter,43,2024-12-03,3,15,3085-548
2974,1,Video,52,2024-08-11,1,11,2604-440
2975,28,SOCIALMEDIA,866,2023-03-13,3,20,8887-3993
2976,30,Video,27,2024-08-30,9,8,1657-173
2977,33,VIDEO,45,2024-11-20,4,1,3494-294
2978,4,BLOG,0,2024-03-24,16,10,147-13
2979,49,BLOG,204,2023-01-08,17,10,3874-1018
2980,21,NEWSLETTER,128,2023-12-08,15,1,4952-1324
2981,8,VIDEO,105,2024-01-08,8,16,5240-751
2982,33,video,51,2024-01-05,13,13,1667-352
2983,28,VIDEO,1,2025-12-10,2,12,846-28
2984,8,Blog,3,2025-07-02,10,9,983-50
2985,25,newsletter,141,2024-09-05,19,20,3774-776
2986,23,Video,285,2023-11-30,15,15,4019-1014
2987,7,Blog,464,2023-06-04,15,1,7729-1353
2988,13,Newsletter,14,2024-07-17,12,9,584-100
2989,26,Blog,76,2024-06-24,7,15,4255-313
2990,17,socialmedia,5,2023-07-02,4,14,138-28
2991,28,NEWSLETTER,66,2023-05-05,14,6,696-241
2992,30,blog,154,2024-03-31,12,4,5020-1050
2993,12,Newsletter,50,2024-09-17,4,12,2044-338
2994,19,blog,4,2025-01-15,1,9,1065-41
2995,24,Newsletter,494,2023-04-01,8,3,4880-1114
2996,16,blog,1,2025-10-06,17,15,824-38
2997,27,video,6,2024-06-04,14,9,203-36
2998,17,video,0,2025-08-20,11,6,1003-18
2999,19,video,26,2024-06-06,19,7,3478-325
3000,11,Blog,1098,2023-02-03,4,3,7755-2890
3001,4,NEWSLETTER,18,2025-01-15,1,16,1685-142
3002,4,Video,150,2023-06-25,19,14,4279-1718
3003,49,SOCIALMEDIA,4,2025-07-04,7,9,1593-61
3004,11,Newsletter,2,2025-01-17,17,5,632-24
3005,9,Blog,89,2024-02-22,3,6,1840-331
3006,48,Socialmedia,112,2023-07-30,20,10,6367-644
3007,17,Video,1,2025-07-05,14,10,744-30
3008,28,Video,0,2025-09-22,17,14,266-6
3009,44,Video,155,2023-01-18,15,20,2352-806
3010,29,VIDEO,0,2025-10-03,13,20,116-2
3011,8,video,22,2024-11-13,12,10,1528-209
3012,33,Blog,437,2023-10-26,9,6,4937-1729
3013,2,Newsletter,3,2024-11-10,14,17,1879-73
3014,32,socialmedia,0,2025-11-20,7,1,542-19
3015,29,Video,10,2024-12-29,16,13,1730-94
3016,9,Newsletter,60,2024-05-20,19,16,2155-261
3017,15,BLOG,266,2023-08-17,12,9,7617-911
3018,20,Newsletter,0,2025-08-23,11,10,792-14
3019,44,Socialmedia,586,2023-03-12,20,3,4665-2159
3020,6,Socialmedia,48,2024-08-07,17,17,2585-238
3021,3,Newsletter,84,2024-10-26,4,3,2608-488
3022,21,Socialmedia,335,2023-05-16,14,3,6773-1287
3023,12,VIDEO,21,2024-12-10,8,5,1404-165
3024,25,Socialmedia,173,2023-11-02,20,18,2948-625
3025,26,video,121,2024-06-30,10,7,4074-860
3026,47,Socialmedia,50,2023-02-16,11,10,3152-307
3027,4,newsletter,0,2025-09-21,1,20,545-7
3028,45,Socialmedia,0,2025-06-12,16,19,748-40
3029,43,video,39,2024-06-16,3,18,2731-215
3030,16,socialmedia,36,2024-07-06,16,3,927-169
3031,33,blog,0,2025-10-13,18,19,855-13
3032,34,Socialmedia,2,2025-04-28,2,1,664-23
3033,49,Newsletter,3,2025-05-23,10,20,433-39
3034,28,VIDEO,28,2024-10-01,12,17,1927-216
3035,47,Socialmedia,38,2024-11-20,1,10,3224-325
3036,7,Newsletter,211,2023-01-05,18,7,2917-1349
3037,38,Socialmedia,5,2025-05-30,19,4,1645-93
3038,15,blog,149,2023-11-11,9,1,2459-504
3039,29,Video,0,2025-04-26,3,19,199-9
3040,9,video,12,2025-02-19,17,5,2718-100
3041,10,Newsletter,0,2025-10-21,17,15,377-5
3042,33,Newsletter,176,2024-01-04,8,18,4761-652
3043,26,NEWSLETTER,93,2023-08-10,7,5,4425-642
3044,8,Socialmedia,16,2025-02-06,17,18,2648-284
3045,32,Socialmedia,42,2024-09-30,11,1,1742-266
3046,15,video,753,2023-07-18,6,11,7442-2679
3047,20,Video,11,2025-01-20,12,16,2433-119
3048,32,SOCIALMEDIA,2,2025-08-20,12,16,894-50
3049,11,Blog,125,2023-01-25,8,4,2639-1129
3050,37,VIDEO,1,2025-10-27,16,15,970-39
3051,7,Video,10,2024-05-18,9,20,790-193
3052,8,Newsletter,70,2024-10-04,11,12,3736-708
3053,13,Socialmedia,257,2023-09-12,14,13,5403-937
3054,49,blog,216,2024-03-05,11,18,5345-962
3055,23,Socialmedia,305,2023-10-07,13,13,4430-1610
3056,37,Blog,0,2025-12-28,4,17,191-2
3057,19,Socialmedia,106,2023-04-30,16,1,645-241
3058,32,Blog,91,2024-05-11,19,12,4037-436
3059,2,Socialmedia,8,2025-01-19,15,20,2877-251
3060,40,Blog,15,2024-06-11,6,4,996-169
3061,4,VIDEO,145,2023-11-19,10,4,5557-1827
3062,9,blog,7,2024-06-21,20,16,1893-113
3063,32,Video,7,2024-11-06,5,17,2522-188
3064,45,SOCIALMEDIA,15,2023-12-04,17,2,1169-182
3065,36,Blog,0,2025-06-16,12,9,1218-22
3066,35,Socialmedia,23,2023-11-13,1,15,723-69
3067,29,Blog,126,2023-01-09,7,14,7475-1172
3068,14,video,114,2023-03-26,19,7,3239-466
3069,30,video,2,2025-04-20,20,20,222-21
3070,9,newsletter,192,2024-03-10,13,16,5140-991
3071,48,socialmedia,41,2024-08-27,17,3,4155-824
3072,39,Socialmedia,24,2024-02-23,16,18,610-134
3073,15,SOCIALMEDIA,225,2023-10-07,13,12,7194-659
3074,6,SOCIALMEDIA,0,2025-09-08,9,7,131-2
3075,43,video,8,2025-06-14,3,7,1267-110
3076,10,Socialmedia,107,2024-01-18,20,9,2043-484
3077,20,video,2,2025-05-03,17,9,430-27
3078,6,NEWSLETTER,10,2025-03-10,14,17,2467-149
3079,33,Socialmedia,0,2025-08-09,4,7,13-0
3080,1,BLOG,57,2023-06-25,18,2,1131-272
3081,45,Video,105,2024-05-17,8,7,2152-528
3082,43,socialmedia,169,2023-10-25,13,10,5996-1978
3083,28,Blog,1,2025-11-21,9,5,932-46
3084,24,Newsletter,0,2025-09-10,9,4,455-5
3085,21,Socialmedia,4,2025-06-12,12,15,1705-77
3086,27,video,7,2025-01-30,7,18,1180-57
3087,35,Socialmedia,161,2023-12-03,20,13,3283-1086
3088,34,BLOG,528,2023-03-22,11,18,4290-1924
3089,7,Video,11,2024-11-05,14,6,676-73
3090,28,newsletter,3,2025-04-24,20,5,781-49
3091,30,newsletter,92,2024-04-29,1,17,4410-525
3092,20,Blog,36,2024-04-30,5,2,1187-320
3093,26,newsletter,191,2023-12-29,13,6,3994-1246
3094,11,Video,106,2024-06-22,9,7,2350-585
3095,45,newsletter,58,2024-11-18,1,4,2207-364
3096,12,Video,613,2023-10-18,3,3,6654-2055
3097,29,newsletter,0,2025-12-16,19,10,576-12
3098,1,newsletter,442,2023-05-01,16,17,8245-3104
3099,4,socialmedia,472,2023-10-29,4,12,6810-1931
3100,31,newsletter,184,2023-10-07,11,18,6584-516
3101,33,VIDEO,374,2023-04-16,16,16,7209-1053
3102,1,socialmedia,293,2024-02-04,13,18,4442-1178
3103,3,Newsletter,2,2025-03-16,20,4,832-60
3104,15,Socialmedia,440,2023-05-21,16,5,6701-2524
3105,21,Newsletter,489,2023-04-13,18,19,8414-1574
3106,47,Blog,24,2024-08-29,18,14,3928-321
3107,49,Newsletter,0,2025-11-30,13,11,243-10
3108,41,socialmedia,0,2025-06-27,16,17,269-16
3109,49,blog,5,2025-05-23,3,1,1937-117
3110,42,BLOG,61,2024-01-12,2,11,1678-220
3111,21,Newsletter,0,2025-07-29,1,8,330-18
3112,22,BLOG,159,2023-01-30,7,15,3432-831
3113,44,NEWSLETTER,14,2025-02-17,8,12,2546-264
3114,2,Video,4,2025-04-03,18,6,604-45
3115,8,Socialmedia,0,2025-06-07,14,13,225-6
3116,48,Blog,2,2025-08-12,7,6,833-45
3117,11,SOCIALMEDIA,813,2023-02-04,12,17,6993-2606
3118,34,Newsletter,286,2023-09-24,15,10,4007-788
3119,48,newsletter,984,2023-08-07,7,16,7563-2998
3120,7,Video,0,2025-09-05,3,6,868-17
3121,10,VIDEO,449,2023-02-25,9,13,3592-1027
3122,10,SOCIALMEDIA,8,2024-09-11,12,14,561-63
3123,24,VIDEO,110,2023-05-11,8,18,1673-409
3124,32,VIDEO,68,2024-06-19,16,18,1484-331
3125,26,Newsletter,77,2024-11-03,13,13,3351-456
3126,23,Blog,112,2023-09-25,12,13,5555-1055
3127,6,Socialmedia,0,2025-11-18,12,12,448-6
3128,4,NEWSLETTER,195,2023-03-27,17,4,2639-551
3129,37,BLOG,33,2023-03-31,5,17,1090-166
3130,38,NEWSLETTER,465,2023-01-15,18,6,2133-992
3131,14,blog,0,2025-12-22,9,16,315-11
3132,39,Blog,1,2024-11-06,4,9,400-25
3133,21,newsletter,23,2024-10-29,2,16,1151-214
3134,2,newsletter,9,2025-04-11,9,9,1543-161
3135,47,Blog,347,2023-08-03,20,1,3374-1056
3136,40,Newsletter,143,2023-05-13,3,3,1870-761
3137,44,video,17,2024-09-13,18,12,2279-412
3138,29,Newsletter,3,2025-04-11,19,17,1404-89
3139,50,socialmedia,0,2025-05-13,16,13,368-18
3140,27,Video,78,2023-12-02,4,4,1160-249
3141,39,NEWSLETTER,157,2024-04-22,17,20,2655-676
3142,8,blog,12,2025-01-02,20,20,1554-90
3143,14,VIDEO,5,2023-07-07,14,14,174-64
3144,14,Blog,302,2023-10-19,17,6,4774-1083
3145,15,blog,20,2024-11-25,16,1,1070-128
3146,19,Blog,122,2024-01-19,14,4,2558-823
3147,49,VIDEO,300,2023-06-23,6,6,6837-2251
3148,33,Socialmedia,116,2023-11-16,3,18,4462-410
3149,18,NEWSLETTER,67,2023-01-07,15,20,1110-164
3150,30,BLOG,33,2023-12-09,4,2,1160-136
3151,24,SOCIALMEDIA,134,2023-09-09,2,1,5139-450
3152,48,Socialmedia,13,2024-10-02,20,20,449-67
3153,21,Video,204,2023-01-10,14,19,3224-924
3154,26,video,17,2025-02-12,1,9,1556-134
3155,2,Socialmedia,689,2023-07-10,18,1,6466-2501
3156,50,newsletter,476,2023-12-25,1,16,6588-1755
3157,27,Blog,139,2024-02-01,12,7,4762-478
3158,25,Socialmedia,0,2025-12-19,8,5,164-1
3159,20,Newsletter,1,2025-07-22,7,16,844-16
3160,13,BLOG,143,2023-08-21,18,2,3971-949
3161,10,Socialmedia,37,2024-10-21,3,7,3923-339
3162,18,BLOG,4,2023-02-08,8,9,168-24
3163,3,BLOG,6,2025-02-15,10,5,1474-65
3164,40,Blog,4,2025-05-06,6,15,1770-79
3165,34,Socialmedia,144,2023-12-25,8,11,5959-478
3166,47,BLOG,19,2023-10-31,11,15,1380-258
3167,47,BLOG,88,2024-04-28,17,7,2711-674
3168,23,video,1,2025-08-19,20,20,941-42
3169,50,SOCIALMEDIA,0,2025-10-12,2,5,375-8
3170,43,blog,0,2025-05-20,15,10,302-17
3171,16,blog,0,2025-09-05,3,18,226-10
3172,33,blog,290,2023-08-20,16,20,6407-1448
3173,11,NEWSLETTER,0,2025-09-20,11,11,111-1
3174,41,newsletter,37,2025-01-29,14,18,2939-369
3175,42,Video,66,2024-06-03,9,12,4311-807
3176,48,video,21,2024-07-02,9,10,2271-190
3177,37,blog,0,2025-12-10,13,1,898-37
3178,49,video,2,2025-07-06,3,12,1294-63
3179,31,Blog,28,2024-07-01,8,15,4501-346
3180,9,video,0,2025-08-26,9,9,624-26
3181,36,Socialmedia,22,2024-08-30,9,7,2332-106
3182,12,SOCIALMEDIA,30,2024-06-15,15,14,2595-307
3183,22,newsletter,1,2025-07-13,6,16,779-26
3184,10,Video,84,2024-06-09,5,9,3278-796
3185,5,VIDEO,5,2025-02-16,15,11,449-43
3186,9,VIDEO,23,2024-04-13,10,15,2652-334
3187,46,VIDEO,28,2024-03-19,14,1,2212-234
3188,8,blog,1,2025-06-03,1,8,234-18
3189,28,Newsletter,2,2025-05-01,4,17,1694-76
3190,3,NEWSLETTER,5,2023-06-22,9,19,471-54
3191,27,blog,517,2023-06-18,19,19,4667-1554
3192,20,Socialmedia,24,2024-11-09,14,12,2137-365
3193,49,Video,13,2025-03-23,4,3,1965-119
3194,13,Newsletter,73,2023-09-24,15,20,2105-507
3195,28,Socialmedia,5,2025-01-05,10,15,1126-111
3196,5,Newsletter,1,2025-12-30,15,18,979-22
3197,2,Newsletter,17,2025-01-16,8,5,1082-156
3198,14,blog,0,2025-11-18,14,2,56-0
3199,26,BLOG,244,2023-05-10,19,18,2815-917
3200,19,VIDEO,16,2024-11-10,10,18,1318-169
3201,11,Video,241,2023-09-05,9,13,6135-1971
3202,33,video,114,2023-04-06,6,12,2930-395
3203,47,Video,0,2025-11-02,19,11,453-4
3204,29,Video,0,2025-11-19,11,13,137-3
3205,34,SOCIALMEDIA,119,2023-03-04,7,7,1165-453
3206,43,VIDEO,5,2025-05-09,5,17,651-69
3207,47,video,648,2023-01-01,19,15,8791-3105
3208,8,VIDEO,207,2023-08-27,10,11,3967-1411
3209,12,Video,0,2025-12-16,13,19,782-17
3210,32,Video,348,2023-05-11,18,4,4504-1505
3211,2,socialmedia,0,2025-09-16,7,10,410-4
3212,27,BLOG,20,2024-03-10,3,6,831-239
3213,27,socialmedia,12,2024-01-22,20,3,1179-182
3214,49,Socialmedia,105,2023-04-19,17,4,1169-323
3215,19,Video,3,2025-07-28,3,7,1198-80
3216,21,VIDEO,56,2024-02-18,15,2,2754-220
3217,1,VIDEO,659,2023-10-26,12,14,5887-2106
3218,46,Blog,4,2025-02-19,3,19,403-52
3219,12,video,252,2024-04-13,11,20,4476-1178
3220,40,Video,89,2023-04-02,14,17,1139-248
3221,17,socialmedia,2,2025-08-10,15,6,1275-74
3222,45,blog,16,2024-08-18,14,8,1179-107
3223,48,VIDEO,1,2025-08-12,19,19,1172-25
3224,41,Newsletter,1420,2023-04-17,8,13,8257-3628
3225,30,Blog,0,2025-12-27,1,10,900-41
3226,22,Video,49,2024-05-28,6,9,1468-221
3227,36,Socialmedia,65,2024-03-27,20,8,1810-312
3228,31,Video,163,2023-09-12,20,3,2797-577
3229,42,socialmedia,83,2024-10-04,12,16,3920-576
3230,37,blog,4,2025-04-18,4,4,513-48
3231,2,socialmedia,49,2024-07-11,11,6,3240-218
3232,45,video,1,2025-03-16,18,16,478-39
3233,12,Blog,0,2025-01-05,14,19,59-3
3234,5,SOCIALMEDIA,1,2025-09-06,12,20,714-36
3235,48,Newsletter,253,2023-04-18,12,20,4357-1555
3236,13,socialmedia,27,2023-07-04,14,13,1205-107
3237,10,Video,6,2025-01-11,15,15,724-107
3238,5,blog,259,2023-05-03,2,6,8144-778
3239,35,blog,783,2023-08-09,15,5,5633-1995
3240,44,video,82,2024-07-26,10,19,4079-624
3241,18,BLOG,9,2024-07-15,4,13,527-97
3242,6,VIDEO,4,2025-07-24,2,12,1281-62
3243,22,VIDEO,445,2023-04-06,14,13,7097-1633
3244,27,NEWSLETTER,25,2024-10-01,4,6,2171-201
3245,4,Newsletter,26,2024-03-18,14,19,1821-425
3246,32,Socialmedia,0,2025-08-23,18,11,257-8
3247,17,NEWSLETTER,28,2024-10-28,8,13,2467-336
3248,37,BLOG,0,2025-05-08,16,10,403-9
3249,22,NEWSLETTER,0,2025-05-16,2,12,34-2
3250,35,Blog,18,2023-11-29,1,7,258-76
3251,11,blog,1,2025-05-09,17,19,583-29
3252,34,blog,9,2025-05-24,1,18,1624-150
3253,46,Blog,0,2025-10-23,13,18,822-33
3254,1,Video,3,2025-03-20,8,4,1646-55
3255,10,SOCIALMEDIA,0,2025-12-24,6,1,385-18
3256,48,BLOG,13,2025-03-22,7,1,1924-247
3257,17,BLOG,31,2024-12-16,11,16,1224-196
3258,45,Video,0,2025-07-27,20,15,921-22
3259,11,Blog,994,2023-02-02,4,15,5965-2662
3260,38,newsletter,1,2025-11-24,14,4,759-28
3261,14,Socialmedia,6,2024-06-28,2,16,849-55
3262,35,Video,484,2023-11-15,5,4,5382-1694
3263,11,newsletter,0,2025-08-13,10,7,757-32
3264,48,Video,1,2025-07-05,15,8,1182-79
3265,42,Newsletter,861,2023-01-13,2,3,6593-1883
3266,19,Newsletter,258,2023-11-23,15,4,5264-1398
3267,2,NEWSLETTER,284,2023-11-24,15,14,2484-862
3268,31,VIDEO,0,2025-10-29,13,4,71-2
3269,15,blog,23,2024-12-12,14,5,1435-230
3270,32,newsletter,1,2024-12-07,6,4,828-29
3271,3,Newsletter,118,2023-08-30,8,6,4580-599
3272,19,video,73,2024-05-25,13,15,2772-668
3273,49,socialmedia,674,2023-05-16,14,17,6595-2275
3274,32,NEWSLETTER,78,2023-10-07,14,4,3002-223
3275,14,socialmedia,17,2024-10-03,19,4,2499-248
3276,47,Video,57,2023-11-13,2,18,4039-339
3277,18,VIDEO,0,2025-10-30,10,1,680-23
3278,26,newsletter,12,2024-02-12,1,19,889-148
3279,28,blog,14,2025-01-02,10,7,1034-93
3280,24,newsletter,0,2025-05-17,20,16,181-5
3281,8,newsletter,4,2025-03-06,6,11,2269-82
3282,1,video,0,2025-12-27,1,19,588-17
3283,10,blog,3,2025-02-18,13,15,578-69
3284,15,BLOG,251,2023-04-21,1,13,5253-1979
3285,45,BLOG,0,2025-11-04,6,14,297-8
3286,30,blog,471,2023-03-14,12,15,5387-1664
3287,28,video,517,2023-04-28,18,20,7368-1817
3288,7,socialmedia,19,2025-03-02,11,9,1622-189
3289,44,Video,69,2024-08-25,8,20,4203-337
3290,49,socialmedia,320,2023-11-18,16,20,5302-974
3291,17,VIDEO,509,2023-08-03,7,6,6209-1280
3292,49,NEWSLETTER,5,2025-04-11,4,10,1815-75
3293,33,video,0,2025-03-17,3,9,160-15
3294,21,Video,349,2023-01-25,11,7,3712-719
3295,42,Video,368,2024-02-05,20,4,6068-1309
3296,48,Socialmedia,1,2024-09-12,13,15,167-8
3297,12,Video,20,2024-06-09,16,3,1098-200
3298,50,Newsletter,5,2025-02-10,8,5,1491-191
3299,25,VIDEO,75,2024-03-18,6,5,2792-481
3300,21,video,2,2024-04-29,6,2,283-15
3301,45,Blog,123,2024-06-25,15,6,4472-815
3302,25,BLOG,0,2025-11-06,7,1,987-26
3303,22,Video,9,2023-02-14,11,20,102-30
3304,44,Video,7,2025-05-12,13,9,756-70
3305,39,socialmedia,355,2024-04-23,11,10,5579-1323
3306,8,Socialmedia,567,2023-01-04,8,4,7688-2076
3307,25,VIDEO,12,2024-12-26,17,20,1143-120
3308,36,newsletter,13,2023-07-01,11,8,709-65
3309,42,blog,472,2023-08-25,4,18,4011-1494
3310,41,socialmedia,636,2023-06-22,15,17,8330-1556
3311,44,video,1,2025-08-04,12,17,818-45
3312,46,VIDEO,161,2024-04-28,13,7,4724-863
3313,4,socialmedia,0,2025-07-14,19,19,52-0
3314,28,newsletter,465,2023-10-24,9,18,7217-2404
3315,31,Video,12,2024-11-14,2,10,2148-169
3316,10,blog,17,2024-04-23,17,5,916-237
3317,21,blog,191,2023-01-05,14,20,5060-576
3318,4,video,136,2023-07-02,9,3,4596-792
3319,14,Newsletter,48,2023-01-05,18,9,1503-221
3320,5,VIDEO,0,2025-12-15,8,13,619-21
3321,17,Newsletter,103,2023-05-07,17,18,3769-471
3322,40,socialmedia,58,2024-10-16,8,9,3624-658
3323,32,Blog,38,2024-11-15,9,4,2965-454
3324,16,Blog,340,2023-03-13,7,19,2466-1079
3325,7,Socialmedia,12,2024-12-08,4,18,963-162
3326,44,blog,128,2023-07-26,4,5,1355-518
3327,6,socialmedia,6,2024-08-19,20,13,1668-118
3328,25,video,0,2025-12-18,11,19,27-0
3329,12,NEWSLETTER,64,2024-06-25,8,13,3933-364
3330,30,VIDEO,191,2023-05-08,7,1,1295-480
3331,12,Newsletter,6,2025-02-08,5,16,944-119
3332,32,Socialmedia,39,2023-12-23,15,13,1928-144
3333,24,Blog,27,2024-07-28,12,8,3189-390
3334,48,Video,0,2025-11-06,6,18,358-7
3335,40,VIDEO,59,2024-10-27,6,6,3447-353
3336,31,socialmedia,144,2023-12-31,17,8,1608-505
